Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,TimeStamp
0.52627105,0.004040978,0.10305263,0.48725432,0.1436265,0.4488442,0.03148798,0.7228553,0.5183744,0.124197684,0.25944427,1.2243545,0.15989527,0.0030300745,0.47896364,0.92912036,0.22181074,0.12424948,0.22902912,0.72960144,853.00366,855.0183,849.7802,871.53845,834.0659,0.1905517578125,0.12030029296875,0.97259521484375,1.263580322265625,3.48419189453125,3.760833740234375,1.0,1.0,1.0,1.0,1.0,91.7,0.0,2023-10-31 20:23:24.372
0.9184209,0.046718724,0.13608284,0.69494027,0.57350963,0.101931825,0.14055207,0.8324101,0.5514051,0.2877058,0.35131046,1.4768174,0.36623722,0.013084988,0.46742067,1.0831901,0.22521901,0.34363282,0.24474934,0.5364074,872.3443,855.42126,843.73627,892.8938,871.13556,0.19586181640625,0.12353515625,0.9735107421875,1.457977294921875,2.594451904296875,2.87109375,1.0,1.0,1.0,1.0,1.0,91.7,0.0,2023-10-31 20:23:25.381
0.89628613,0.046379775,0.32250887,0.84807396,0.5719659,0.14709488,0.2132258,1.0275377,0.55320805,0.064204596,0.42276734,1.4206808,0.37308246,0.10698678,0.38336733,1.2182531,0.23584987,0.2888614,0.29206985,0.57173663,875.9707,853.4066,850.18317,905.78754,867.1062,0.19610595703125,0.12103271484375,0.97100830078125,0.9271240234375,2.0037841796875,4.134674072265625,1.0,1.0,1.0,1.0,1.0,91.7,0.0,2023-10-31 20:23:26.395
1.053866,0.41226593,0.38766128,0.66139895,0.72747886,0.29161394,0.40539694,0.57617265,0.9528264,0.17963086,0.40730157,1.1100314,0.28554213,0.11136136,0.3020063,1.0270131,0.15721606,0.24890883,0.2226141,0.57289666,838.9011,859.0476,834.87177,832.4542,814.7253,0.19964599609375,0.1270751953125,0.9735107421875,1.06170654296875,2.534637451171875,3.6187744140625,1.0,1.0,1.0,1.0,1.0,91.7,0.0,2023-10-31 20:23:27.403
1.4374483,0.44252568,0.30280948,0.84152615,0.9734204,0.08320622,0.17065766,0.4598834,0.93582916,0.17335176,0.41567194,1.0552199,0.3551657,0.09576545,0.48432687,1.0841784,0.1845627,0.22557078,0.17603512,0.7070703,802.23444,853.00366,860.65936,762.74725,796.1905,0.197509765625,0.12615966796875,0.97119140625,1.1962890625,2.669219970703125,4.08233642578125,1.0,1.0,1.0,1.0,1.0,91.7,0.0,2023-10-31 20:23:28.414
0.7816592,0.035669442,0.16394638,0.49384657,1.011595,0.20692243,0.10233489,0.5776656,1.0839232,0.0062671136,0.36495343,0.5953151,0.3643848,0.09809918,0.6085589,0.78023326,0.05661743,0.15807503,0.3114288,0.50802135,806.6667,845.7509,859.85345,774.0293,798.20514,0.2021484375,0.1220703125,0.97705078125,0.620574951171875,2.280426025390625,3.985137939453125,1.0,1.0,1.0,1.0,1.0,91.7,0.0,2023-10-31 20:23:29.429
0.8475403,0.28162533,0.21418,0.716703,0.71966213,0.19979444,0.23999542,0.7021836,0.7078423,0.060285065,0.22326472,0.92480356,0.36865032,0.10418947,0.46656522,0.9181794,0.021838635,0.2071918,0.3159935,0.44751132,797.8022,844.5421,868.71796,753.8828,821.5751,0.2025146484375,0.12274169921875,0.97027587890625,0.897216796875,3.1402587890625,4.029998779296875,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:30.439
0.939774,0.03582928,0.11055916,0.88748556,0.5909478,0.2082814,0.23022455,0.3814541,0.81612337,0.05543571,0.23818482,0.9600241,0.43807298,0.08849764,0.31595865,0.83846146,0.121507116,0.22567178,0.33473098,0.6172204,804.65204,848.97437,857.8388,763.1502,791.75824,0.19512939453125,0.12310791015625,0.97344970703125,0.306549072265625,3.327178955078125,3.768310546875,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:31.453
0.58829445,0.18302013,0.3442487,0.8691482,0.5190222,0.06895385,0.0076877475,0.67357856,0.83910334,0.14915162,0.342913,0.89090466,0.5132915,0.0173141,0.29748222,0.7879782,0.13006856,0.15630072,0.36011803,0.60262334,875.9707,852.1978,848.1685,906.99634,916.6667,0.1959228515625,0.11651611328125,0.96966552734375,1.158905029296875,2.340240478515625,3.686065673828125,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:32.462
0.7326498,0.074895106,0.29809433,0.9439487,0.6934919,0.18526691,0.14665523,0.759323,0.61749285,0.069775134,0.24148662,0.951484,0.3636866,0.05953979,0.5720202,0.7329363,0.13431038,0.24997878,0.28890082,0.3161003,838.9011,849.3773,856.63007,869.5238,854.61536,0.2022705078125,0.11676025390625,0.97088623046875,0.538330078125,3.170166015625,4.643096923828125,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:33.463
1.0599339,0.1344776,0.04498989,1.3026832,0.96414155,0.21467638,0.13709083,1.2140121,0.61749285,0.05544089,0.12413506,1.2548867,0.32637927,0.04630225,0.4842316,0.668344,0.0016327546,0.2813471,0.28237543,0.4028907,863.0769,854.21246,849.3773,871.9414,887.6557,0.19622802734375,0.12493896484375,0.97540283203125,0.590667724609375,3.043060302734375,5.016937255859375,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:34.470
1.4689145,0.081847444,0.24522865,1.4388531,0.49014565,0.06113423,0.09546239,1.3630661,0.7715017,0.04542693,0.056802657,1.2431204,0.2713501,0.18796666,0.5379507,0.81175566,0.11208124,0.06914115,0.27557495,0.21125267,875.16486,870.7326,839.707,914.65204,900.54944,0.19500732421875,0.12249755859375,0.97216796875,0.710296630859375,2.7813720703125,4.299163818359375,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:35.479
1.2438865,0.45002136,0.4705537,0.763998,0.7137991,0.004069008,0.14766613,0.68406755,1.0485939,0.3834065,0.20026493,1.1832068,0.3284616,0.23417091,0.5595421,0.9742537,0.11794053,0.07684816,0.46155235,0.41108835,894.10254,840.10986,865.89746,946.8865,908.60803,0.19952392578125,0.12213134765625,0.96771240234375,0.94207763671875,2.504730224609375,3.8580322265625,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:36.494
0.66227376,0.26772073,0.44929194,0.50729626,0.73498297,0.15703456,0.099351384,0.50931853,0.94272625,0.27787974,0.14910078,0.967867,0.40024692,0.036329843,0.4119896,0.8353643,0.17875633,0.097796075,0.4890552,0.4863983,899.34064,855.0183,848.97437,950.5128,886.8498,0.19635009765625,0.12530517578125,0.967529296875,0.919647216796875,3.028106689453125,4.05242919921875,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:37.497
0.6674794,0.009276789,0.22547607,0.47386453,0.4731801,0.39559874,0.19515876,0.55791426,0.73153275,0.23507118,0.2084066,0.75520515,0.23296942,0.07753699,0.4073481,0.88029486,0.17924872,0.01129351,0.27626637,0.45752695,892.0879,853.00366,841.31866,946.8865,908.60803,0.19158935546875,0.12493896484375,0.9713134765625,0.7177734375,3.57391357421875,5.562744140625,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:38.501
0.5220618,0.08985702,0.24255735,1.0438086,0.055447835,0.30692005,0.13001455,0.8537776,0.40431935,0.005807091,0.17063414,1.0492541,0.24906826,0.018959032,0.45698053,0.8843173,0.06620473,0.058310647,0.43100306,0.45642588,882.01465,859.45056,853.4066,913.8461,853.8095,0.20074462890625,0.12353515625,0.97003173828125,0.657958984375,3.22998046875,4.0673828125,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:39.502
0.60425574,0.22760242,0.18692337,0.5228817,0.4179263,0.6476394,0.30340382,0.6477966,0.77123183,0.12395298,0.043584008,0.8783452,0.14002194,0.11589332,0.40537846,0.71551657,0.0678912,0.019971497,0.4389506,0.38192347,903.36993,858.24176,852.6007,936.4103,909.011,0.203125,0.1409912109375,0.98065185546875,0.16448974609375,3.177642822265625,1.099090576171875,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:40.504
0.68200946,0.24026652,0.3248955,1.0206232,0.3428549,0.08430388,0.020178895,0.83702224,0.7136015,0.08118688,0.2659222,0.9525989,0.14758642,0.06710303,0.47948378,0.87735426,0.031325854,0.24946147,0.36603788,0.47647864,882.4176,852.6007,832.0513,942.0513,901.75824,0.19573974609375,0.14300537109375,0.97283935546875,1.188812255859375,2.743988037109375,5.450592041015625,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:41.518
0.6520903,0.45049912,0.8267771,1.2445576,0.36142612,0.021272315,0.45878428,1.0592898,0.47802916,0.2771128,0.50682294,0.93085384,0.23947817,0.28080204,0.41072157,0.9699112,0.01319259,0.13039653,0.423523,0.5613422,868.71796,855.42126,839.304,892.8938,860.65936,0.19842529296875,0.14398193359375,0.96893310546875,1.413116455078125,2.594451904296875,5.480499267578125,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:42.527
0.55524683,0.346599,0.5321977,1.2445576,0.20047086,0.12205704,0.20869394,1.0592898,0.36577192,0.2093191,0.3874007,0.93085384,0.2812828,0.27179024,0.5581197,0.9699112,0.06702335,0.0808429,0.3214786,0.5613422,867.1062,852.1978,858.24176,908.60803,854.21246,0.197021484375,0.13800048828125,0.96893310546875,0.91217041015625,2.76641845703125,4.17205810546875,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:43.529
0.53169274,0.10717696,0.14998572,1.2589129,0.49371818,0.33299622,0.24823613,1.1211314,0.33647826,0.037646465,0.2090185,1.0134623,0.20835708,0.14601855,0.7042223,0.49435872,0.29289564,0.160647,0.4112194,0.22535762,872.74725,854.21246,844.94507,919.0842,856.2271,0.1995849609375,0.14447021484375,0.968017578125,0.7476806640625,1.8243408203125,4.358978271484375,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:44.535
0.37602633,0.43777436,0.37158987,0.5411445,0.33230904,0.66708654,0.22686048,0.61689794,0.60142934,0.04904456,0.32596064,0.8697993,0.1525792,0.042626593,0.60037506,0.5460143,0.10762586,0.33782682,0.38460088,0.27203688,844.1392,853.8095,842.1245,846.1539,825.2015,0.20745849609375,0.141845703125,0.9683837890625,0.844879150390625,3.050537109375,4.0673828125,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:45.536
0.23414244,0.25474375,0.32458383,0.3457078,0.07741908,0.17086795,0.28550717,0.2168484,0.5439056,0.13551989,0.30599302,0.6391577,0.094763495,0.050910182,0.62829614,0.7871231,0.1072366,0.21580754,0.4566175,0.3694351,788.5348,850.18317,849.3773,753.47986,810.293,0.19830322265625,0.1412353515625,0.9659423828125,1.173858642578125,2.75146484375,3.78326416015625,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:46.545
0.48350748,0.14285634,0.27370068,0.7460649,0.34538636,0.09023255,0.0060569085,0.6351241,0.07156624,0.10583304,0.25134307,0.33723366,0.35302427,0.07269729,0.5617116,0.33605015,0.1721861,0.0013345752,0.3481794,0.10312816,800.2198,850.989,857.4359,772.01465,769.19415,0.19842529296875,0.14129638671875,0.969482421875,0.8673095703125,2.788848876953125,3.4393310546875,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:47.560
0.5541049,0.006611016,0.028108347,0.5546916,0.29039812,0.07275111,0.18581316,0.58639336,0.07156624,0.10167946,0.29649955,0.33967552,0.33239532,0.029298425,0.551169,0.4700703,0.04463673,0.2914532,0.15608951,0.113101445,794.17584,849.7802,850.989,753.47986,803.8461,0.187744140625,0.15521240234375,0.9697265625,0.657958984375,3.386993408203125,3.60382080078125,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:48.561
0.52286273,0.21408816,0.2956945,0.7609011,0.25570923,0.25381872,0.32199168,1.0184952,0.12417889,0.26920384,0.19388019,0.7813073,0.0073607215,0.009346796,0.54537046,0.46050018,0.07883518,0.18910104,0.20487821,0.23841968,819.9634,853.8095,848.5714,815.9341,860.65936,0.18585205078125,0.138671875,0.9764404296875,5.1141357421875,4.0374755859375,5.30853271484375,1.0,1.0,1.0,1.0,1.0,91.67,0.0,2023-10-31 20:23:49.570
0.7197456,0.08930132,0.32676286,1.1447716,0.19328697,0.21659261,0.1356658,0.96565825,0.47927764,0.12614714,0.25516453,0.85214424,0.08758938,0.09185809,0.58285236,0.45628154,0.09154276,0.16801235,0.3957978,0.2006013,803.8461,848.97437,860.65936,759.12085,784.90845,0.182861328125,0.1295166015625,0.97430419921875,1.443023681640625,1.831817626953125,4.08233642578125,1.0,1.0,1.0,1.0,1.0,91.66,0.0,2023-10-31 20:23:50.575
1.3820853,0.16318221,0.58725095,1.2619516,1.1163396,0.06964025,0.29294926,1.0802642,1.2522633,0.25518924,0.52871895,1.020069,0.24925749,9.0831316e-05,0.5526864,0.49845576,0.24450065,0.17988253,0.38285625,0.14098853,808.68134,840.10986,868.71796,756.30035,772.01465,0.1966552734375,0.1251220703125,0.97216796875,0.01495361328125,2.758941650390625,4.14215087890625,1.0,1.0,1.0,1.0,1.0,91.66,0.0,2023-10-31 20:23:51.578
1.4845753,0.3842443,0.6518443,1.2064682,1.3574723,0.18000026,0.4636636,1.0825789,1.2549827,0.26312205,0.543471,1.0075737,0.40041974,0.004202002,0.45777506,0.56817865,0.12998259,0.19172177,0.42099723,0.014399974,831.2454,850.58606,856.63007,805.05493,836.4835,0.1859130859375,0.13214111328125,0.97283935546875,1.5252685546875,3.058013916015625,4.2767333984375,1.0,1.0,1.0,1.0,1.0,91.66,0.0,2023-10-31 20:23:52.585
0.9062724,0.073321514,0.2427067,0.530978,0.69456446,0.13594635,0.22302274,0.6344627,0.8737246,0.16322988,0.22166888,0.5436929,0.37055123,0.07535393,0.47658235,0.66084975,0.051488455,0.13539192,0.4494871,0.20208932,776.04395,849.7802,854.61536,522.6007,813.1135,0.1864013671875,0.126220703125,0.97265625,1.547698974609375,3.06549072265625,3.828125,1.0,1.0,1.0,1.0,1.0,91.66,0.0,2023-10-31 20:23:53.594
1.4824681,0.16648677,0.065754525,0.4810381,1.2269243,0.42581624,0.31179556,0.5292744,1.1262779,0.0030230293,0.21314657,0.33779433,0.46919847,0.040681258,0.6000132,0.497004,0.22936125,0.15727226,0.4169023,0.23739706,855.0183,847.76556,857.8388,870.32965,867.9121,0.1839599609375,0.1190185546875,0.96636962890625,0.142059326171875,3.18511962890625,5.60760498046875,1.0,1.0,1.0,1.0,1.0,91.66,0.0,2023-10-31 20:23:54.600
1.4562513,0.22404175,0.06326751,1.1687019,1.2146586,0.38527122,0.20834292,0.44943577,0.8735064,0.061517037,0.41533312,0.72955555,0.29523915,0.054588214,0.55702436,0.37374538,0.16604644,0.2330145,0.48405418,0.11882388,834.0659,843.73627,849.3773,825.6044,869.92676,0.192138671875,0.13134765625,0.9700927734375,1.12152099609375,2.624359130859375,4.08233642578125,1.0,1.0,1.0,1.0,1.0,91.66,0.0,2023-10-31 20:23:55.608
0.78718966,0.1256046,0.39761102,1.1640697,0.29176134,0.23400682,0.19535139,0.50495964,0.27605954,0.008252286,0.4959463,0.8445275,0.29463014,0.11973836,0.46442726,0.39999574,0.042895943,0.07317785,0.3924742,0.16287632,799.011,844.5421,854.21246,755.4945,800.2198,0.20068359375,0.11529541015625,0.9716796875,0.770111083984375,0.299072265625,3.386993408203125,1.0,1.0,1.0,1.0,1.0,91.66,0.0,2023-10-31 20:23:56.611
0.93551975,0.02618291,0.14747488,1.1737072,0.041671544,0.025043607,0.078298256,0.5582029,0.12556787,0.17149174,0.38590658,0.8305946,0.31252328,0.059710335,0.3798208,0.40206027,0.0039761094,0.25517103,0.48467365,0.16146393,872.74725,853.4066,848.5714,874.7619,858.24176,0.19952392578125,0.1341552734375,0.975830078125,0.500946044921875,2.160797119140625,4.83001708984375,1.0,1.0,1.0,1.0,1.0,91.66,0.0,2023-10-31 20:23:57.617
0.93551975,0.027791666,0.19981316,1.1737072,0.041671544,0.07672895,0.13490082,0.5582029,0.12556787,0.1734233,0.38093847,0.8305946,0.31252328,0.023724379,0.4948333,0.40206027,0.0039761094,0.3004572,0.40694547,0.16146393,892.49084,859.85345,844.5421,935.6044,897.326,0.18389892578125,0.1270751953125,0.97100830078125,0.725250244140625,1.667327880859375,4.029998779296875,1.0,2.0,1.0,1.0,2.0,91.66,0.0,2023-10-31 20:23:58.619
0.78372884,0.15030698,0.028942222,1.0112045,0.2722128,0.3015258,0.19356667,0.9524043,0.47498733,0.120731,0.060507476,1.0484161,0.16340415,0.12931055,0.4328438,0.84988695,0.015634248,0.14119573,0.36157238,0.15560806,821.1722,855.42126,853.8095,799.011,859.85345,0.19085693359375,0.140869140625,0.976806640625,1.83929443359375,1.86920166015625,3.66363525390625,1.0,1.0,1.0,1.0,1.0,91.66,0.0,2023-10-31 20:23:59.625
0.92037994,0.0059619183,0.07050776,1.0454738,0.8219418,0.18671547,0.014359267,1.0144796,0.8993989,0.20787887,0.27530628,1.110258,0.30545136,0.08810196,0.55601364,0.8344569,0.013092575,0.096790984,0.31384638,0.28785613,869.92676,848.97437,852.6007,876.77655,877.5824,0.20556640625,0.12554931640625,0.966796875,1.24114990234375,1.143951416015625,3.237457275390625,1.0,1.0,1.0,1.0,1.0,91.64,0.0,2023-10-31 20:24:00.627
1.0525795,0.055653516,0.06333453,0.9731268,0.66394967,0.03435418,0.26309508,0.49790612,0.77449584,0.21530104,0.1206601,0.80800635,0.23944847,0.10030058,0.39842442,0.67519283,0.010223874,0.13527079,0.2302399,0.20614462,903.7729,853.00366,845.7509,955.7509,895.7143,0.21453857421875,0.12548828125,0.96875,1.009368896484375,2.04864501953125,4.02252197265625,1.0,1.0,1.0,1.0,1.0,91.64,0.0,2023-10-31 20:24:01.632
1.0356708,0.54375416,0.32476866,1.0261024,0.31955683,0.033948608,0.20181923,0.43326682,0.44221035,0.110015705,0.17567715,0.63939625,0.20665085,0.07928805,0.33668146,0.43266734,0.15249997,0.31022805,0.37755775,0.05735006,897.72894,860.65936,850.989,926.7399,897.72894,0.21002197265625,0.12042236328125,0.97027587890625,0.11962890625,2.70660400390625,3.730926513671875,1.0,1.0,1.0,1.0,1.0,91.64,0.0,2023-10-31 20:24:02.635
0.8394145,0.55836576,0.379734,0.7465856,0.26438022,0.9037446,0.5003376,0.54456407,0.4363417,0.24086313,0.09996968,0.6573729,0.34035566,0.12726963,0.5243039,0.41380134,0.053360656,0.1280743,0.56989497,0.066001356,892.0879,854.61536,844.5421,944.87177,910.2198,0.20166015625,0.1124267578125,0.97021484375,1.5850830078125,3.072967529296875,2.998199462890625,1.0,1.0,1.0,1.0,1.0,91.64,0.0,2023-10-31 20:24:03.640
0.56327546,0.19603913,0.18963628,0.73568517,0.4198377,0.3816009,0.096027486,0.45107776,0.5681108,0.15877104,0.19023757,0.7213888,0.35130903,0.07735545,0.45135924,0.3984782,0.034903564,0.22189985,0.42192256,0.12162129,913.44324,857.4359,855.82416,966.63007,908.20514,0.20318603515625,0.11395263671875,0.97027587890625,1.09161376953125,2.848663330078125,4.373931884765625,1.0,1.0,1.0,1.0,1.0,91.64,0.0,2023-10-31 20:24:04.641
0.44890636,0.22118059,0.2939835,0.5413568,0.5831849,0.22284836,0.03863664,0.49405223,0.6037162,0.06047782,0.24638619,0.6435914,0.36208466,0.07301608,0.557994,0.40790078,0.04523959,0.30526367,0.3887136,0.21816562,894.5055,854.61536,839.707,936.8132,889.67035,0.20037841796875,0.12139892578125,0.97467041015625,1.136474609375,2.99072265625,4.02252197265625,1.0,1.0,1.0,1.0,1.0,91.64,0.0,2023-10-31 20:24:05.644
0.124016754,0.05988788,0.03435139,0.23709781,0.21847068,0.5136788,0.15410246,0.67147714,0.5570157,0.011959266,0.19893387,0.42655295,0.28274715,0.08139116,0.623343,0.24489805,0.06627298,0.23979248,0.51975054,0.03116785,877.5824,849.3773,853.8095,933.5897,881.6117,0.2015380859375,0.123779296875,0.974609375,0.545806884765625,3.252410888671875,4.23187255859375,1.0,1.0,1.0,1.0,1.0,91.64,0.0,2023-10-31 20:24:06.648
0.4045276,0.5390935,0.3629108,0.47542825,0.33084914,0.4781659,0.2105584,0.71158695,0.73881614,0.1425608,0.097977206,0.50451076,0.28075546,0.024448115,0.55563647,0.25794294,0.14519146,0.110110216,0.48821485,0.06793773,902.5641,857.03296,835.2747,950.5128,863.8828,0.1953125,0.12872314453125,0.970703125,0.897216796875,2.930908203125,4.2169189453125,1.0,1.0,1.0,1.0,1.0,91.64,0.0,2023-10-31 20:24:07.658
1.2864535,0.039796013,0.35319334,0.67537224,0.92736936,0.38047534,0.03095002,0.61070204,1.1586807,0.2167973,0.45646718,0.50594175,0.45799512,0.1770701,0.57222617,0.38064396,0.10276354,0.11420004,0.37524182,0.0898691,896.52014,852.6007,838.9011,950.9158,912.23444,0.1912841796875,0.13287353515625,0.96759033203125,2.773895263671875,2.52716064453125,2.0037841796875,1.0,1.0,1.0,1.0,1.0,91.64,0.0,2023-10-31 20:24:08.660
1.2894665,0.22557051,0.28012383,0.9713593,0.8751592,0.40180537,0.13520469,0.41806716,1.0834947,0.06321805,0.32203344,0.5512315,0.3212133,0.019173149,0.5549379,0.44901085,0.061824135,0.2196134,0.37483314,0.1350868,885.64105,857.03296,858.24176,908.60803,846.9597,0.19134521484375,0.119384765625,0.97247314453125,0.097198486328125,2.34771728515625,3.416900634765625,1.0,1.0,1.0,1.0,1.0,91.64,0.0,2023-10-31 20:24:09.665
0.7360395,0.13928017,0.28712994,0.8452588,0.009786574,0.37385523,0.019398326,0.47603688,0.45042095,0.15388192,0.16558681,0.5452357,0.092732236,0.009943783,0.57424814,0.44931448,0.124831714,0.131224,0.3805487,0.029363029,821.978,837.28937,853.4066,809.0842,787.72894,0.1851806640625,0.1239013671875,0.97259521484375,1.353302001953125,2.79632568359375,3.2000732421875,1.0,1.0,1.0,1.0,1.0,91.63,0.0,2023-10-31 20:24:10.675
0.14738016,0.26677698,0.025746936,0.54308254,0.24920188,0.32103637,0.12498447,0.52924514,0.3751647,0.07272331,0.2955487,0.3572423,0.33661085,0.108525075,0.5586436,0.5743434,0.22568324,0.11598447,0.41133976,0.28670523,850.989,855.82416,847.76556,834.0659,823.5897,0.18817138671875,0.12640380859375,0.97174072265625,1.801910400390625,2.43743896484375,3.42437744140625,1.0,1.0,1.0,1.0,1.0,91.63,0.0,2023-10-31 20:24:11.676
0.4848965,0.2704145,0.22148299,0.6712412,0.4392695,0.050666325,0.1522517,0.6258975,0.48138696,0.019909095,0.26065567,0.6304883,0.24739446,0.16117436,0.5283519,0.56109405,0.10113197,0.0631185,0.49465826,0.31231827,841.7216,839.304,848.97437,842.9304,792.96704,0.19061279296875,0.12689208984375,0.9747314453125,0.9869384765625,2.220611572265625,4.628143310546875,1.0,1.0,1.0,1.0,1.0,91.63,0.0,2023-10-31 20:24:12.682
0.7102271,0.28262675,0.123594694,0.535898,0.2450632,0.17380072,0.19433284,0.62006795,0.31193614,0.04327057,0.15263602,0.640971,0.24039131,0.00040702109,0.47938132,0.45616424,0.0190375,0.21312656,0.51045364,0.2864845,869.92676,856.2271,855.82416,873.95605,808.2784,0.18280029296875,0.12945556640625,0.97454833984375,0.007476806640625,3.117828369140625,3.611297607421875,1.0,1.0,1.0,1.0,1.0,91.63,0.0,2023-10-31 20:24:13.685
0.71622324,0.22264774,0.2119925,0.46743917,0.09807334,0.032672025,0.23777805,0.39593342,0.117471285,0.11080565,0.35003063,0.31239843,0.32634404,0.06951481,0.5456435,0.35582227,0.04550665,0.20216337,0.5167079,0.22454,812.3077,852.1978,863.0769,783.69965,801.8315,0.18756103515625,0.13372802734375,0.97161865234375,0.785064697265625,2.878570556640625,4.32159423828125,1.0,1.0,1.0,1.0,1.0,91.63,0.0,2023-10-31 20:24:14.690
0.58125854,0.025048342,0.27787855,0.9186679,0.46331048,0.03124551,0.14414346,0.6234679,0.7323574,0.32323343,0.073611066,0.8581674,0.22691867,0.077273116,0.5428373,0.34409398,0.08946737,0.1561758,0.5798233,0.18877175,801.02563,848.5714,862.27106,753.0769,813.5165,0.18359375,0.13201904296875,0.9737548828125,0.201873779296875,3.760833740234375,4.844970703125,1.0,1.0,1.0,1.0,1.0,91.63,0.0,2023-10-31 20:24:15.692
0.56198364,0.019695727,0.16689129,0.922334,0.322974,0.05624454,0.1577967,0.65432894,0.586308,0.42707437,0.04058634,0.71625257,0.2709097,0.09801392,0.562127,0.41664582,0.012147428,0.16686268,0.50205654,0.24816307,803.8461,842.1245,869.12085,753.47986,801.02563,0.17138671875,0.13043212890625,0.97772216796875,1.353302001953125,1.98883056640625,3.21502685546875,1.0,1.0,1.0,1.0,1.0,91.63,0.0,2023-10-31 20:24:16.698
0.77637726,0.09789595,0.15954933,0.53475964,0.4560735,0.05729999,0.33751243,0.60343045,0.37957868,0.32784322,0.16862872,0.36739272,0.069992766,0.046396542,0.5304943,0.27239287,0.023671018,0.30657336,0.42090112,0.09980654,792.96704,849.7802,861.06226,742.6007,813.1135,0.1798095703125,0.13568115234375,0.9765625,1.614990234375,2.13836669921875,2.82623291015625,1.0,1.0,1.0,1.0,1.0,91.63,0.0,2023-10-31 20:24:17.698
0.68614864,0.05643307,0.12849742,0.58661216,0.6446059,0.04058772,0.24169108,0.66127026,1.0064396,0.07351944,0.20298098,0.88889295,0.34929723,0.014050234,0.50257075,0.25077808,0.060705803,0.2261177,0.43285683,0.0024038446,813.5165,857.8388,855.82416,780.87915,822.381,0.17901611328125,0.13885498046875,0.97613525390625,1.472930908203125,2.459869384765625,3.00567626953125,1.0,1.0,1.0,1.0,1.0,91.63,0.0,2023-10-31 20:24:18.709
0.9477662,0.20699908,0.41543645,0.72723436,0.9605244,0.38312826,0.4409215,0.863263,1.0463604,0.101036705,0.055698704,0.8926145,0.3815015,0.008414283,0.4748523,0.3907764,0.24905808,0.1981471,0.36063218,0.06116655,866.30035,855.42126,842.52747,882.4176,896.1172,0.1773681640625,0.1290283203125,0.97430419921875,0.725250244140625,2.52716064453125,4.179534912109375,1.0,1.0,1.0,1.0,1.0,91.63,0.0,2023-10-31 20:24:19.715
1.1926156,0.011419718,0.13542631,0.9522856,0.9743788,0.14647456,0.08372533,0.8671414,0.76787585,0.19097024,0.26707345,0.7418755,0.2127038,0.036526322,0.5625086,0.48687,0.37043542,0.26798424,0.3120709,0.1351352,799.011,843.73627,848.1685,757.50916,815.5311,0.17254638671875,0.12945556640625,0.97314453125,0.829925537109375,3.529052734375,4.90478515625,1.0,1.0,1.0,1.0,1.0,91.61,0.0,2023-10-31 20:24:20.717
1.1926156,0.06536216,0.31709862,0.9690054,0.9743788,0.10189192,0.22643363,0.8428046,0.76787585,0.21925986,0.28580603,0.68804234,0.2127038,0.05815038,0.5721812,0.5063154,0.37043542,0.08432205,0.41542718,0.13709912,841.7216,862.27106,846.55676,826.0073,869.5238,0.18450927734375,0.132080078125,0.9737548828125,0.76263427734375,3.2598876953125,4.059906005859375,1.0,1.0,1.0,1.0,1.0,91.61,0.0,2023-10-31 20:24:21.723
